	index	original	translation	z_mean	similar_sentence	similarity	similar_sentence_quality
247	247	În timpul lui Mircea cel Bătrân, Țara Românească a ajuns la cea mai mare întindere teritorială din istoria sa.	During Mircea cel Elbân, the Romanian Country reached the largest territorial extent in its history.	-0.5397974652450227	In Romanian history, it also appears under the name of Mircea Mare.	0.51777583360672	0.2659808702147246
248	248	Cum Petru Maior a decedat la Buda în anul 1821, opera sa istorică a fost preluată și continuată de către studenții români de aici.	As the Major Peer died in Buda in 1821, his historic work was taken up and continued by Romanian students here.	-1.1648659900552374	Thus, after 1820 in Buda, between 15 and 20 young Transilvanian Romanians came to follow different higher schools.	0.5280420184135437	0.4019069748088216
249	249	În 2009, regizorul sârb Srdjan Dragoevici a regizat filmul „Sf.	In 2009, the Serbian regor Srdjan Dragoevich regained the film Sf.	-1.4684581703932247	Some of the most prominent film views in Serbia have left a valuable heritage in Yugoslavia.	0.38506272435188293	0.33990773586035744
250	250	Rezultatul celui de al doilea proces a fost doar puțin mai favorabil sătenilor din Cașen, ei rămânând supuși Mănăstirii.	The result of the second process was only a little more favourable to Cashen sick and they remain subject to monastery.	-0.7657861571104568	As the inhabitants of Kashen refused to go under the monastery, the second trials were conducted in Divan, Domain in Idale.	0.45909398794174194	-0.33267718107596256
251	251	Oamenii de Neanderthal au dispărut acum 30.000 de ani, fie datorită glaciațiunii, fie datorită încrucișǎrii cu oamenii moderni.	The Neanderthal people disappeared 30.000 years ago, either because of glaciation or because of their crossing with modern people.	0.5761904739752208	The results of 2003 show that its ancestors by the continental population around 300.000 years ago.	0.4404039680957794	-0.09161179546600108
252	252	Aleși prin vot universal cu reprezentare proporțională, deputații au mandate de patru ani.	Aleppo by universal suffrage with proportionate representation, Members shall have four-year terms of office.	-1.3234169543520993	Both the mayor and the advisors are elected by the population for a term of four years.	0.5828003287315369	0.9810462771062194
253	253	Turcii au transportat pe uscat 70 de corabii, ocolind fortificațiile dinspre mare ale Constantinopolului, pentru a ataca prin suprindere.	The Turks carried 70 corabies ashore, bypassing sea fortification by Constantinopoly, to attack them by soldering.	-0.22776931983342896	Navy was a group of vessels anchored in Constantinopoly.	0.5141592621803284	0.5136046616502462
254	254	Aproximativ 40% dintre facilitățile medicale de bază au mai puțini angajați decât ar trebui să aibă, celelalte fiind închise.	Around 40% of basic medical facilities have fewer employees than they should have, while the others are closed.	0.6209338899132811	As a result, the number of employees employed by the industry is much lower than the number of employees employed by the industry.	0.3708009123802185	-2.3151801694016165
255	255	Aceste lucrări au dat naștere unor aprige controverse.	This work has given rise to great controversy.	0.9080262476552526	His work was received with a great deal of reservation, even with hostility.	0.5296651721000671	0.9379109986442838
256	256	Un al doilea batalion a lărgit spărtura în frontul olandez în nord.	A second battalion widened the shooting on the Dutch front in the north.	-0.5897624499454178	It was with surprise that the best Dutch units had been moved northwards, while the rest had retracted hastily.	0.4656558036804199	0.7713137886558696
257	257	Președintele este ales prin vot direct și popular în cadrul sistemului cu pentru un mandat de cinci ani.	The President is elected by direct vote and popular in the system for a term of five years.	-0.6168248425967223	The Chairperson shall be elected for five years and for a maximum of two consecutive terms.	0.6130651831626892	0.8460382647666641
258	258	Acest aeroport este aeroportul resident al orasului Valencia si a regiunilor din imprejur.	This airport is the airport operating at Valencia city and the surrounding impression regions.	-0.16742894113758564	Almeria airport was at the heart of the faceted region and any city in its region was only 1 hour away from the airport.	0.4856683611869812	0.5867573730058294
259	259	Numărul turiștilor a crescut de la 4,8 milioane în 2002, la 6,6 milioane în 2004.	The tourist numbers increased from 4,8 million in 2002 to 6,6 million in 2004.	0.4854053105603217	The total tourism revenue for 2011 was estimated at EUR 6.61 billion.	0.4829913079738617	1.011137918042284
260	260	Germania ceda teritorii Franței, Belgiei , Danemarcei și Poloniei, locuite de 8 milioane de oameni.	Germany ceded territories to France, Belgium, Denmark and Poland, inhabited by 8 million people.	1.0780404039519966	It ceded Alsace and Lorraine to France, disposed of Eupen and Malmedy Belgium and northern territories of Denmark.	0.48730695247650146	-0.4504952210941464
261	261	În toamna anului 1876, Pobedonosțev îi cere să trimită regulat un exemplar al Jurnalului țareviciului Alexandru.	In the autumn of 1876, Pobedonosicev asked him to send regularly a copy of the Alexander district's Journal.	0.15982671085268396	Lecca made a request to Mr Alexander Ghica for setting up the printer only on 9 July 1837.	0.44590386748313904	-0.5510583452771772
262	262	Deși Constituția înființa funcția de , rămânea deschisă întrebarea dacă Irlanda este republică.	Although the Constitution constituted its function, the question of whether Ireland was republic remained open.	-0.4661878112054798	The Republic was also an empire, however, detaining conquered territories.	0.5111141204833984	0.9009520439793204
263	263	A doua este bătălia de pe Coruscant, în urma căruia Cancelarul Palpatine este capturat de Generalul Grievous.	The second is the battle on Coruscant, where Chancellor Palpatine is captured by General Grievous.	0.8763678848100499	The 2 Jedi and R2 save Cancelar, which hardly land the vessel Coruscant, but Grievous manages to escape.	0.5024957656860352	-0.4806139376770521
264	264	Vergennes a convenit cu Spania să ofere câte un milion de livre pentru a furniza muniție și armament americanilor.	Vergennes agreed with Spain to deliver one million shipments to supply ammunition and weapons to the Americans.	1.024772801434692	Hundreds of people were procuring arms and secret weapons, ammunition and supplies were organised.	0.421647310256958	-0.487005230604753
265	265	miniaturaInculpații de la [[Procesele de la NürnbergNürnberg.	Ministers aturaInculpations in [[Nuremberg Process from Nuremberg.	-1.3643359310192078	The Radars Würzburg were to be introduced into service.	0.38792288303375244	1.1364924716389606
266	266	Italia a jucat încă de la începutul conflictului un rol important.	Italy has played an important role since the beginning of the conflict.	1.1259090127030114	There was a great deal of indecision on the part of Italy regarding entry into the war and of which part.	0.5358229279518127	0.6140307993377725
267	267	Ei găsesc un maestru spărgător numit DJ și decolează înapoi spre Rezistență, aflată în pericol.	They find a scattered maestor called DJ and take off back to the endangered resistance.	-1.5000923523972516	Antidreyfusarans protested against this rehabilitation which they considered to be a hasty and surreptitious.	0.4643888771533966	-0.19162036799512802
268	268	Guvernul Maltez a introdus stimulente financiare pentru producătorii de film în 2005.	The Maltez Government introduced financial incentives for film producers in 2005.	0.659555135166075	The money was donated to Lance Armstrong Foundation and the continuation of this film occurred in 2005, Dr Tur 2!	0.4081713557243347	-1.0033904150718385
269	269	Atât statuile cât și relieful este realizat pentru a decora pereții mormintelor, templelor, sau palatelor regale.	Both the statues and the relief are made to decorate the walls of the mortars, temples, or royal pallates.	-0.2964049960271436	Over the walls, flat or inclined roofs were erected.	0.4367767572402954	-0.1029069870649056
270	270	Malta este o republică al cărui sistem parlamentar și administrația publică sunt strâns modelate pe sistemul Westminster.	Malta is a republic whose parliamentary system and public administration are closely shaped on the Westminster system.	0.6155201996074213	Malta has had a system of local government since 1993, based on the European Charter of Local Autonomous.	0.5751630663871765	0.18065234006544018
